PaperID,Paper,Authors,Year,FigureOrTable,MotionType,MotionPlane,MeasurementMethod,HealthyOnly,SampleSize,Direction,Loaded,HT_Elevation_deg,GH_Elevation_deg,ST_UpwardRotation_deg,ST_PosteriorTilt_deg,ST_InternalRotation_deg,SC_Elevation_deg,SC_PosteriorRotation_deg,AC_UpwardRotation_deg,GH_Plane_deg,GH_ExternalRotation_deg,Mean,SD,SEM,ConfidenceInterval,DataSource,ExtractionMethod,Notes
Forte2009,Scapular kinematics and scapulohumeral rhythm during resisted shoulder abduction - Implications for clinical practice,Forte FC; de Castro MP; de Toledo JM; Ribeiro DC; Loss JF,2009,Figure 4,Quasi-static shoulder abduction,Coronal/frontal plane,Five-camera 3D skin-marker videogrammetry with repeated scapular landmark palpation,True,11,Raising,False,10,,,,37.367,,,,,,37.367,,,,Scapular kinematics.pdf,Equation,Published cubic equation sampled at 5-degree HT increments; ST internal rotation; original paper convention; y=-2E-05x^3+0.0058x^2-0.5583x+42.39. No interpolation or smoothing.
Forte2009,Scapular kinematics and scapulohumeral rhythm during resisted shoulder abduction - Implications for clinical practice,Forte FC; de Castro MP; de Toledo JM; Ribeiro DC; Loss JF,2009,Figure 4,Quasi-static shoulder abduction,Coronal/frontal plane,Five-camera 3D skin-marker videogrammetry with repeated scapular landmark palpation,True,11,Raising,True,125,,,,26.65525,,,,,,26.65525,,,,Scapular kinematics.pdf,Equation,Published cubic equation sampled at 5-degree HT increments; ST internal rotation; original paper convention; y=-5E-05x^3+0.0119x^2-0.84x+43.374. No interpolation or smoothing.
Forte2009,Scapular kinematics and scapulohumeral rhythm during resisted shoulder abduction - Implications for clinical practice,Forte FC; de Castro MP; de Toledo JM; Ribeiro DC; Loss JF,2009,Figure 4,Quasi-static shoulder abduction,Coronal/frontal plane,Five-camera 3D skin-marker videogrammetry with repeated scapular landmark palpation,True,11,Raising,True,130,,,,25.434,,,,,,25.434,,,,Scapular kinematics.pdf,Equation,Published cubic equation sampled at 5-degree HT increments; ST internal rotation; original paper convention; y=-5E-05x^3+0.0119x^2-0.84x+43.374. No interpolation or smoothing.
Forte2009,Scapular kinematics and scapulohumeral rhythm during resisted shoulder abduction - Implications for clinical practice,Forte FC; de Castro MP; de Toledo JM; Ribeiro DC; Loss JF,2009,Figure 4,Quasi-static shoulder abduction,Coronal/frontal plane,Five-camera 3D skin-marker videogrammetry with repeated scapular landmark palpation,True,11,Raising,False,10,,0.1722,,,,,,,,0.1722,,,,Scapular kinematics.pdf,Equation,Published cubic equation sampled at 5-degree HT increments; ST upward rotation; original paper convention; y=-3E-05x^3+0.0017x^2+0.1424x-1.3918. No interpolation or smoothing.
Forte2009,Scapular kinematics and scapulohumeral rhythm during resisted shoulder abduction - Implications for clinical practice,Forte FC; de Castro MP; de Toledo JM; Ribeiro DC; Loss JF,2009,Figure 4,Quasi-static shoulder abduction,Coronal/frontal plane,Five-camera 3D skin-marker videogrammetry with repeated scapular landmark palpation,True,11,Raising,False,15,,1.02545,,,,,,,,1.02545,,,,Scapular kinematics.pdf,Equation,Published cubic equation sampled at 5-degree HT increments; ST upward rotation; original paper convention; y=-3E-05x^3+0.0017x^2+0.1424x-1.3918. No interpolation or smoothing.
Forte2009,Scapular kinematics and scapulohumeral rhythm during resisted shoulder abduction - Implications for clinical practice,Forte FC; de Castro MP; de Toledo JM; Ribeiro DC; Loss JF,2009,Figure 4,Quasi-static shoulder abduction,Coronal/frontal plane,Five-camera 3D skin-marker videogrammetry with repeated scapular landmark palpation,True,11,Raising,False,20,,1.8962,,,,,,,,1.8962,,,,Scapular kinematics.pdf,Equation,Published cubic equation sampled at 5-degree HT increments; ST upward rotation; original paper convention; y=-3E-05x^3+0.0017x^2+0.1424x-1.3918. No interpolation or smoothing.
Forte2009,Scapular kinematics and scapulohumeral rhythm during resisted shoulder abduction - Implications for clinical practice,Forte FC; de Castro MP; de Toledo JM; Ribeiro DC; Loss JF,2009,Figure 4,Quasi-static shoulder abduction,Coronal/frontal plane,Five-camera 3D skin-marker videogrammetry with repeated scapular landmark palpation,True,11,Raising,False,25,,2.76195,,,,,,,,2.76195,,,,Scapular kinematics.pdf,Equation,Published cubic equation sampled at 5-degree HT increments; ST upward rotation; original paper convention; y=-3E-05x^3+0.0017x^2+0.1424x-1.3918. No interpolation or smoothing.
Forte2009,Scapular kinematics and scapulohumeral rhythm during resisted shoulder abduction - Implications for clinical practice,Forte FC; de Castro MP; de Toledo JM; Ribeiro DC; Loss JF,2009,Figure 4,Quasi-static shoulder abduction,Coronal/frontal plane,Five-camera 3D skin-marker videogrammetry with repeated scapular landmark palpation,True,11,Raising,False,30,,3.6002,,,,,,,,3.6002,,,,Scapular kinematics.pdf,Equation,Published cubic equation sampled at 5-degree HT increments; ST upward rotation; original paper convention; y=-3E-05x^3+0.0017x^2+0.1424x-1.3918. No interpolation or smoothing.
Forte2009,Scapular kinematics and scapulohumeral rhythm during resisted shoulder abduction - Implications for clinical practice,Forte FC; de Castro MP; de Toledo JM; Ribeiro DC; Loss JF,2009,Figure 4,Quasi-static shoulder abduction,Coronal/frontal plane,Five-camera 3D skin-marker videogrammetry with repeated scapular landmark palpation,True,11,Raising,False,35,,4.38845,,,,,,,,4.38845,,,,Scapular kinematics.pdf,Equation,Published cubic equation sampled at 5-degree HT increments; ST upward rotation; original paper convention; y=-3E-05x^3+0.0017x^2+0.1424x-1.3918. No interpolation or smoothing.
Forte2009,Scapular kinematics and scapulohumeral rhythm during resisted shoulder abduction - Implications for clinical practice,Forte FC; de Castro MP; de Toledo JM; Ribeiro DC; Loss JF,2009,Figure 4,Quasi-static shoulder abduction,Coronal/frontal plane,Five-camera 3D skin-marker videogrammetry with repeated scapular landmark palpation,True,11,Raising,False,40,,5.1042,,,,,,,,5.1042,,,,Scapular kinematics.pdf,Equation,Published cubic equation sampled at 5-degree HT increments; ST upward rotation; original paper convention; y=-3E-05x^3+0.0017x^2+0.1424x-1.3918. No interpolation or smoothing.
Forte2009,Scapular kinematics and scapulohumeral rhythm during resisted shoulder abduction - Implications for clinical practice,Forte FC; de Castro MP; de Toledo JM; Ribeiro DC; Loss JF,2009,Figure 4,Quasi-static shoulder abduction,Coronal/frontal plane,Five-camera 3D skin-marker videogrammetry with repeated scapular landmark palpation,True,11,Raising,False,45,,5.72495,,,,,,,,5.72495,,,,Scapular kinematics.pdf,Equation,Published cubic equation sampled at 5-degree HT increments; ST upward rotation; original paper convention; y=-3E-05x^3+0.0017x^2+0.1424x-1.3918. No interpolation or smoothing.
Forte2009,Scapular kinematics and scapulohumeral rhythm during resisted shoulder abduction - Implications for clinical practice,Forte FC; de Castro MP; de Toledo JM; Ribeiro DC; Loss JF,2009,Figure 4,Quasi-static shoulder abduction,Coronal/frontal plane,Five-camera 3D skin-marker videogrammetry with repeated scapular landmark palpation,True,11,Raising,False,50,,6.2282,,,,,,,,6.2282,,,,Scapular kinematics.pdf,Equation,Published cubic equation sampled at 5-degree HT increments; ST upward rotation; original paper convention; y=-3E-05x^3+0.0017x^2+0.1424x-1.3918. No interpolation or smoothing.
Forte2009,Scapular kinematics and scapulohumeral rhythm during resisted shoulder abduction - Implications for clinical practice,Forte FC; de Castro MP; de Toledo JM; Ribeiro DC; Loss JF,2009,Figure 4,Quasi-static shoulder abduction,Coronal/frontal plane,Five-camera 3D skin-marker videogrammetry with repeated scapular landmark palpation,True,11,Raising,False,55,,6.59145,,,,,,,,6.59145,,,,Scapular kinematics.pdf,Equation,Published cubic equation sampled at 5-degree HT increments; ST upward rotation; original paper convention; y=-3E-05x^3+0.0017x^2+0.1424x-1.3918. No interpolation or smoothing.
Forte2009,Scapular kinematics and scapulohumeral rhythm during resisted shoulder abduction - Implications for clinical practice,Forte FC; de Castro MP; de Toledo JM; Ribeiro DC; Loss JF,2009,Figure 4,Quasi-static shoulder abduction,Coronal/frontal plane,Five-camera 3D skin-marker videogrammetry with repeated scapular landmark palpation,True,11,Raising,False,60,,6.7922,,,,,,,,6.7922,,,,Scapular kinematics.pdf,Equation,Published cubic equation sampled at 5-degree HT increments; ST upward rotation; original paper convention; y=-3E-05x^3+0.0017x^2+0.1424x-1.3918. No interpolation or smoothing.
Forte2009,Scapular kinematics and scapulohumeral rhythm during resisted shoulder abduction - Implications for clinical practice,Forte FC; de Castro MP; de Toledo JM; Ribeiro DC; Loss JF,2009,Figure 4,Quasi-static shoulder abduction,Coronal/frontal plane,Five-camera 3D skin-marker videogrammetry with repeated scapular landmark palpation,True,11,Raising,False,65,,6.80795,,,,,,,,6.80795,,,,Scapular kinematics.pdf,Equation,Published cubic equation sampled at 5-degree HT increments; ST upward rotation; original paper convention; y=-3E-05x^3+0.0017x^2+0.1424x-1.3918. No interpolation or smoothing.
Forte2009,Scapular kinematics and scapulohumeral rhythm during resisted shoulder abduction - Implications for clinical practice,Forte FC; de Castro MP; de Toledo JM; Ribeiro DC; Loss JF,2009,Figure 4,Quasi-static shoulder abduction,Coronal/frontal plane,Five-camera 3D skin-marker videogrammetry with repeated scapular landmark palpation,True,11,Raising,False,70,,6.6162,,,,,,,,6.6162,,,,Scapular kinematics.pdf,Equation,Published cubic equation sampled at 5-degree HT increments; ST upward rotation; original paper convention; y=-3E-05x^3+0.0017x^2+0.1424x-1.3918. No interpolation or smoothing.
Forte2009,Scapular kinematics and scapulohumeral rhythm during resisted shoulder abduction - Implications for clinical practice,Forte FC; de Castro MP; de Toledo JM; Ribeiro DC; Loss JF,2009,Figure 4,Quasi-static shoulder abduction,Coronal/frontal plane,Five-camera 3D skin-marker videogrammetry with repeated scapular landmark palpation,True,11,Raising,False,75,,6.19445,,,,,,,,6.19445,,,,Scapular kinematics.pdf,Equation,Published cubic equation sampled at 5-degree HT increments; ST upward rotation; original paper convention; y=-3E-05x^3+0.0017x^2+0.1424x-1.3918. No interpolation or smoothing.
Forte2009,Scapular kinematics and scapulohumeral rhythm during resisted shoulder abduction - Implications for clinical practice,Forte FC; de Castro MP; de Toledo JM; Ribeiro DC; Loss JF,2009,Figure 4,Quasi-static shoulder abduction,Coronal/frontal plane,Five-camera 3D skin-marker videogrammetry with repeated scapular landmark palpation,True,11,Raising,False,80,,5.5202,,,,,,,,5.5202,,,,Scapular kinematics.pdf,Equation,Published cubic equation sampled at 5-degree HT increments; ST upward rotation; original paper convention; y=-3E-05x^3+0.0017x^2+0.1424x-1.3918. No interpolation or smoothing.
Forte2009,Scapular kinematics and scapulohumeral rhythm during resisted shoulder abduction - Implications for clinical practice,Forte FC; de Castro MP; de Toledo JM; Ribeiro DC; Loss JF,2009,Figure 4,Quasi-static shoulder abduction,Coronal/frontal plane,Five-camera 3D skin-marker videogrammetry with repeated scapular landmark palpation,True,11,Raising,False,85,,4.57095,,,,,,,,4.57095,,,,Scapular kinematics.pdf,Equation,Published cubic equation sampled at 5-degree HT increments; ST upward rotation; original paper convention; y=-3E-05x^3+0.0017x^2+0.1424x-1.3918. No interpolation or smoothing.
Forte2009,Scapular kinematics and scapulohumeral rhythm during resisted shoulder abduction - Implications for clinical practice,Forte FC; de Castro MP; de Toledo JM; Ribeiro DC; Loss JF,2009,Figure 4,Quasi-static shoulder abduction,Coronal/frontal plane,Five-camera 3D skin-marker videogrammetry with repeated scapular landmark palpation,True,11,Raising,False,90,,3.3242,,,,,,,,3.3242,,,,Scapular kinematics.pdf,Equation,Published cubic equation sampled at 5-degree HT increments; ST upward rotation; original paper convention; y=-3E-05x^3+0.0017x^2+0.1424x-1.3918. No interpolation or smoothing.
Forte2009,Scapular kinematics and scapulohumeral rhythm during resisted shoulder abduction - Implications for clinical practice,Forte FC; de Castro MP; de Toledo JM; Ribeiro DC; Loss JF,2009,Figure 4,Quasi-static shoulder abduction,Coronal/frontal plane,Five-camera 3D skin-marker videogrammetry with repeated scapular landmark palpation,True,11,Raising,False,95,,1.75745,,,,,,,,1.75745,,,,Scapular kinematics.pdf,Equation,Published cubic equation sampled at 5-degree HT increments; ST upward rotation; original paper convention; y=-3E-05x^3+0.0017x^2+0.1424x-1.3918. No interpolation or smoothing.
Forte2009,Scapular kinematics and scapulohumeral rhythm during resisted shoulder abduction - Implications for clinical practice,Forte FC; de Castro MP; de Toledo JM; Ribeiro DC; Loss JF,2009,Figure 4,Quasi-static shoulder abduction,Coronal/frontal plane,Five-camera 3D skin-marker videogrammetry with repeated scapular landmark palpation,True,11,Raising,False,100,,-0.1518,,,,,,,,-0.1518,,,,Scapular kinematics.pdf,Equation,Published cubic equation sampled at 5-degree HT increments; ST upward rotation; original paper convention; y=-3E-05x^3+0.0017x^2+0.1424x-1.3918. No interpolation or smoothing.
Forte2009,Scapular kinematics and scapulohumeral rhythm during resisted shoulder abduction - Implications for clinical practice,Forte FC; de Castro MP; de Toledo JM; Ribeiro DC; Loss JF,2009,Figure 4,Quasi-static shoulder abduction,Coronal/frontal plane,Five-camera 3D skin-marker videogrammetry with repeated scapular landmark palpation,True,11,Raising,False,105,,-2.42605,,,,,,,,-2.42605,,,,Scapular kinematics.pdf,Equation,Published cubic equation sampled at 5-degree HT increments; ST upward rotation; original paper convention; y=-3E-05x^3+0.0017x^2+0.1424x-1.3918. No interpolation or smoothing.
Forte2009,Scapular kinematics and scapulohumeral rhythm during resisted shoulder abduction - Implications for clinical practice,Forte FC; de Castro MP; de Toledo JM; Ribeiro DC; Loss JF,2009,Figure 4,Quasi-static shoulder abduction,Coronal/frontal plane,Five-camera 3D skin-marker videogrammetry with repeated scapular landmark palpation,True,11,Raising,False,110,,-5.0878,,,,,,,,-5.0878,,,,Scapular kinematics.pdf,Equation,Published cubic equation sampled at 5-degree HT increments; ST upward rotation; original paper convention; y=-3E-05x^3+0.0017x^2+0.1424x-1.3918. No interpolation or smoothing.
Forte2009,Scapular kinematics and scapulohumeral rhythm during resisted shoulder abduction - Implications for clinical practice,Forte FC; de Castro MP; de Toledo JM; Ribeiro DC; Loss JF,2009,Figure 4,Quasi-static shoulder abduction,Coronal/frontal plane,Five-camera 3D skin-marker videogrammetry with repeated scapular landmark palpation,True,11,Raising,False,115,,-8.15955,,,,,,,,-8.15955,,,,Scapular kinematics.pdf,Equation,Published cubic equation sampled at 5-degree HT increments; ST upward rotation; original paper convention; y=-3E-05x^3+0.0017x^2+0.1424x-1.3918. No interpolation or smoothing.
Forte2009,Scapular kinematics and scapulohumeral rhythm during resisted shoulder abduction - Implications for clinical practice,Forte FC; de Castro MP; de Toledo JM; Ribeiro DC; Loss JF,2009,Figure 4,Quasi-static shoulder abduction,Coronal/frontal plane,Five-camera 3D skin-marker videogrammetry with repeated scapular landmark palpation,True,11,Raising,False,120,,-11.6638,,,,,,,,-11.6638,,,,Scapular kinematics.pdf,Equation,Published cubic equation sampled at 5-degree HT increments; ST upward rotation; original paper convention; y=-3E-05x^3+0.0017x^2+0.1424x-1.3918. No interpolation or smoothing.
Forte2009,Scapular kinematics and scapulohumeral rhythm during resisted shoulder abduction - Implications for clinical practice,Forte FC; de Castro MP; de Toledo JM; Ribeiro DC; Loss JF,2009,Figure 4,Quasi-static shoulder abduction,Coronal/frontal plane,Five-camera 3D skin-marker videogrammetry with repeated scapular landmark palpation,True,11,Raising,False,125,,-15.62305,,,,,,,,-15.62305,,,,Scapular kinematics.pdf,Equation,Published cubic equation sampled at 5-degree HT increments; ST upward rotation; original paper convention; y=-3E-05x^3+0.0017x^2+0.1424x-1.3918. No interpolation or smoothing.
Forte2009,Scapular kinematics and scapulohumeral rhythm during resisted shoulder abduction - Implications for clinical practice,Forte FC; de Castro MP; de Toledo JM; Ribeiro DC; Loss JF,2009,Figure 4,Quasi-static shoulder abduction,Coronal/frontal plane,Five-camera 3D skin-marker videogrammetry with repeated scapular landmark palpation,True,11,Raising,False,130,,-20.0598,,,,,,,,-20.0598,,,,Scapular kinematics.pdf,Equation,Published cubic equation sampled at 5-degree HT increments; ST upward rotation; original paper convention; y=-3E-05x^3+0.0017x^2+0.1424x-1.3918. No interpolation or smoothing.
Forte2009,Scapular kinematics and scapulohumeral rhythm during resisted shoulder abduction - Implications for clinical practice,Forte FC; de Castro MP; de Toledo JM; Ribeiro DC; Loss JF,2009,Figure 4,Quasi-static shoulder abduction,Coronal/frontal plane,Five-camera 3D skin-marker videogrammetry with repeated scapular landmark palpation,True,11,Raising,True,10,,-3.4392,,,,,,,,-3.4392,,,,Scapular kinematics.pdf,Equation,Published cubic equation sampled at 5-degree HT increments; ST upward rotation; original paper convention; y=-3E-05x^3+0.0039x^2+0.1363x-5.1622. No interpolation or smoothing.
